input Block; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    226;          7;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    227;          8;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    228;          9;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    229;         10;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    230;         11;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    231;         12;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    232;         13;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    233;         14;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    234;         15;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    235;         16;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    236;         17;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    237;         18;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    238;         19;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    239;         20;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    240;         21;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    241;         23;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    242;         24;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    243;         25;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    244;         26;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    245;         27;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    246;         28;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    247;         29;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    248;         30;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    249;         31;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    250;         32;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    251;         33;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    252;         34;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    253;         35;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    254;         36;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    255;         37;   7;          0;   0;   2;   1;   1;   3;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    256;          0;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       0; 0; 0; 0; 0; 0; 0;
    257;          2;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    258;          3;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    259;          4;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    260;          5;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    261;          6;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    262;          7;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    263;          8;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    264;          9;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    265;         10;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    266;         11;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    267;         12;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    268;         13;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    269;         14;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    270;         15;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    271;         16;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    272;         17;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    273;         19;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    274;         20;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    275;         21;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    276;         22;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    277;         23;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    278;         24;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    279;         25;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    280;         26;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    281;         27;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    282;         28;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    283;         29;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    284;         30;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    285;         31;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    286;         32;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    287;         33;   8;          0;   0;   1;   0;   3;   4;   0;   0;   0;   0;       2; 2; 2; 0; 0; 0; 0;
    288;          2;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       0; 0; 2; 0; 0; 0; 0;
    289;          4;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    290;          5;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    291;          6;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    292;          7;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    293;          8;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    294;          9;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    295;         10;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    296;         11;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    297;         12;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    298;         13;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    299;         14;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    300;         15;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    301;         16;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    302;         17;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    303;         18;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    304;         19;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    305;         21;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    306;         22;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    307;         23;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    308;         24;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    309;         25;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    310;         26;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    311;         27;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    312;         28;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    313;         29;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    314;         30;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    315;         31;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    316;         32;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    317;         33;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    318;         34;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    319;         35;   9;          0;   0;   1;   1;   3;   4;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    320;          2;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       0; 0; 2; 0; 0; 0; 0;
    321;          4;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    322;          5;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    323;          6;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    324;          7;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    325;          8;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    326;          9;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    327;         10;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    328;         11;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    329;         12;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    330;         13;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    331;         14;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    332;         15;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    333;         16;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    334;         17;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    335;         18;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    336;         19;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    337;         21;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    338;         22;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    339;         23;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    340;         24;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    341;         25;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    342;         26;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    343;         27;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    344;         28;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    345;         29;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    346;         30;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    347;         31;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    348;         32;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    349;         33;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    350;         34;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    351;         35;  10;          0;   0;   2;   0;   3;   5;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    352;          4;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       0; 0; 4; 0; 0; 0; 0;
    353;          6;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    354;          7;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    355;          8;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    356;          9;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    357;         10;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    358;         11;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    359;         12;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    360;         13;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    361;         14;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    362;         15;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    363;         16;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    364;         17;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    365;         18;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    366;         19;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    367;         20;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    368;         21;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    369;         23;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    370;         24;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    371;         25;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    372;         26;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    373;         27;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    374;         28;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    375;         29;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    376;         30;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    377;         31;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    378;         32;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    379;         33;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    380;         34;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    381;         35;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    382;         36;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    383;         37;  11;          0;   0;   2;   1;   3;   5;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    384;          2;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       0; 0; 2; 0; 0; 0; 0;
    385;          4;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    386;          5;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    387;          6;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    388;          7;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    389;          8;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    390;          9;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    391;         10;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    392;         11;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    393;         12;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    394;         13;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    395;         14;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    396;         15;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    397;         16;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    398;         17;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    399;         18;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    400;         19;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    401;         21;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    402;         22;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    403;         23;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    404;         24;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    405;         25;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    406;         26;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    407;         27;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    408;         28;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    409;         29;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    410;         30;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    411;         31;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    412;         32;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    413;         33;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    414;         34;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    415;         35;  12;          0;   0;   2;   0;   4;   6;   0;   0;   0;   0;       2; 2; 4; 0; 0; 0; 0;
    416;          4;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       0; 0; 4; 0; 0; 0; 0;
    417;          6;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    418;          7;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    419;          8;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    420;          9;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    421;         10;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    422;         11;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    423;         12;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    424;         13;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    425;         14;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    426;         15;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    427;         16;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    428;         17;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    429;         18;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    430;         19;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    431;         20;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    432;         21;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    433;         23;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    434;         24;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    435;         25;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    436;         26;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    437;         27;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    438;         28;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    439;         29;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    440;         30;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    441;         31;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    442;         32;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    443;         33;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    444;         34;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    445;         35;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    446;         36;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    447;         37;  13;          0;   0;   2;   1;   4;   6;   0;   0;   0;   0;       2; 2; 6; 0; 0; 0; 0;
    448;          4;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       0; 0; 4; 0; 0; 0; 0;
    449;          6;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    450;          7;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    451;          8;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    452;          9;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    453;         10;  14;          0;   0;   3;   0;   4;   7;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
